<msg_type>  <time>  <packet_type>  <seq>  <size>  <ack>
rcv         49875.976       D       118552 50      1     
rcv         49887.338       D       118602 50      1     
rcv         49897.717       D       118652 50      1     
rcv         49919.65       D       118702 50      1     
rcv         49953.799       D       118752 50      1     
rcv         49977.677       D       118802 50      1     
rcv         49998.794       D       118852 50      1     
rcv         50016.162       D       118902 50      1     
rcv         50034.776       D       118952 50      1     
rcv         50056.7        D       119002 50      1     
rcv         50084.875       D       119052 50      1     
rcv         50121.356       D       119102 50      1     
rcv         50148.769       D       119152 50      1     
rcv         50154.136       D       119202 50      1     
rcv         50176.261       D       119252 50      1     
rcv         50207.03       D       119302 50      1     
rcv         50230.222       D       119352 50      1     
rcv         50265.057       D       119402 50      1     
rcv         50283.275       D       119452 50      1     
rcv         50299.91       D       119502 50      1     
rcv         50317.457       D       119552 50      1     
rcv         50317.605       D       119602 50      1     
rcv         50339.677       D       119652 50      1     
rcv         50345.721       D       119702 50      1     
rcv         50379.745       D       119752 50      1     
rcv         50407.392       D       119802 50      1     
rcv         50437.82       D       119852 50      1     
rcv         50465.137       D       119902 50      1     
rcv         50488.349       D       119952 50      1     
rcv         50504.886       D       120002 50      1     
rcv         50516.14       D       120052 50      1     
rcv         50533.547       D       120102 50      1     
rcv         50544.637       D       120152 50      1     
rcv         50572.506       D       120202 50      1     
rcv         50585.007       D       120252 50      1     
rcv         50607.673       D       120302 50      1     
rcv         50637.063       D       120352 50      1     
rcv         50660.452       D       120402 50      1     
rcv         50694.127       D       120452 50      1     
rcv         50711.184       D       120502 50      1     
rcv         50757.004       D       120552 50      1     
rcv         50778.813       D       120602 50      1     
rcv         50806.965       D       120652 50      1     
rcv         50841.064       D       120702 50      1     
rcv         50867.89       D       120752 50      1     
rcv         50868.15       D       120802 50      1     
rcv         50868.276       D       120852 50      1     
rcv         50884.885       D       120902 50      1     
rcv         50903.235       D       120952 50      1     
rcv         50914.936       D       121002 50      1     
rcv         50948.941       D       121052 50      1     
rcv         50955.159       D       121102 50      1     
rcv         50966.291       D       121152 50      1     
rcv         50966.465       D       121202 50      1     
rcv         50977.558       D       121252 50      1     
rcv         50999.837       D       121302 50      1     
rcv         51027.516       D       121352 50      1     
rcv         51056.27       D       121402 50      1     
rcv         51072.726       D       121452 50      1     
rcv         51094.409       D       121502 50      1     
rcv         51111.526       D       121552 50      1     
rcv         51133.594       D       121602 50      1     
rcv         51144.087       D       121652 50      1     
rcv         51167.059       D       121702 50      1     
rcv         51187.834       D       121752 50      1     
rcv         51198.543       D       121802 50      1     
rcv         51226.575       D       121852 50      1     
rcv         51249.646       D       121902 50      1     
rcv         51273.628       D       121952 50      1     
rcv         51285.215       D       122002 50      1     
rcv         51290.919       D       122052 50      1     
rcv         51324.82       D       122102 50      1     
rcv         51359.207       D       122152 50      1     
rcv         51395.06       D       122202 50      1     
rcv         51401.387       D       122252 50      1     
rcv         51412.276       D       122302 50      1     
rcv         51447.215       D       122352 50      1     
rcv         51453.759       D       122402 50      1     
rcv         51460.173       D       122452 50      1     
rcv         51492.519       D       122502 50      1     
rcv         51504.092       D       122552 50      1     
rcv         51509.307       D       122602 50      1     
rcv         51531.98       D       122652 50      1     
rcv         51565.116       D       122702 50      1     
rcv         51588.809       D       122752 50      1     
rcv         51615.559       D       122802 50      1     
rcv         51643.515       D       122852 50      1     
rcv         51648.931       D       122902 50      1     
rcv         51671.226       D       122952 50      1     
rcv         51687.483       D       123002 50      1     
rcv         51710.721       D       123052 50      1     
rcv         51738.29       D       123102 50      1     
rcv         51760.397       D       123152 50      1     
rcv         51781.607       D       123202 50      1     
rcv         51798.797       D       123252 50      1     
rcv         51815.67       D       123302 50      1     
rcv         51833.518       D       123352 50      1     
rcv         51839.055       D       123402 50      1     
rcv         51844.373       D       123452 50      1     
rcv         51866.381       D       123502 50      1     
rcv         51878.618       D       123552 50      1     
rcv         51895.207       D       123602 50      1     
rcv         51923.475       D       123652 50      1     
rcv         51947.726       D       123702 50      1     
rcv         51982.284       D       123752 50      1     
rcv         52004.029       D       123802 50      1     
rcv         52015.127       D       123852 50      1     
rcv         52031.684       D       123902 50      1     
rcv         52063.845       D       123952 50      1     
rcv         52093.611       D       124002 50      1     
rcv         52126.667       D       124052 50      1     
rcv         52154.81       D       124102 50      1     
rcv         52176.615       D       124152 50      1     
rcv         52199.418       D       124202 50      1     
rcv         52231.611       D       124252 50      1     
rcv         52271.476       D       124302 50      1     
rcv         52287.924       D       124352 50      1     
rcv         52310.025       D       124402 50      1     
rcv         52326.666       D       124452 50      1     
rcv         52360.318       D       124502 50      1     
rcv         52394.873       D       124552 50      1     
rcv         52411.724       D       124602 50      1     
rcv         52445.39       D       124652 50      1     
rcv         52451.454       D       124702 50      1     
rcv         52457.908       D       124752 50      1     
rcv         52475.435       D       124802 50      1     
rcv         52481.008       D       124852 50      1     
rcv         52502.971       D       124902 50      1     
rcv         52537.16       D       124952 50      1     
rcv         52567.273       D       125002 50      1     
rcv         52589.046       D       125052 50      1     
rcv         52619.59       D       125102 50      1     
rcv         52630.607       D       125152 50      1     
rcv         52651.751       D       125202 50      1     
rcv         52673.999       D       125252 50      1     
rcv         52696.572       D       125302 50      1     
rcv         52730.868       D       125352 50      1     
rcv         52747.352       D       125402 50      1     
rcv         52764.525       D       125452 50      1     
rcv         52775.137       D       125502 50      1     
rcv         52793.452       D       125552 50      1     
rcv         52826.79       D       125602 50      1     
rcv         52855.316       D       125652 50      1     
rcv         52888.877       D       125702 50      1     
rcv         52920.982       D       125752 50      1     
rcv         52955.018       D       125802 50      1     
rcv         52988.486       D       125852 50      1     
rcv         53016.483       D       125902 50      1     
rcv         53050.863       D       125952 50      1     
rcv         53084.114       D       126002 50      1     
rcv         53107.623       D       126052 50      1     
rcv         53135.942       D       126102 50      1     
rcv         53147.283       D       126152 50      1     
rcv         53147.442       D       126202 50      1     
rcv         53153.252       D       126252 50      1     
rcv         53188.071       D       126302 50      1     
rcv         53210.349       D       126352 50      1     
rcv         53227.003       D       126402 50      1     
rcv         53250.367       D       126452 50      1     
rcv         53272.57       D       126502 50      1     
rcv         53305.696       D       126552 50      1     
rcv         53359.921       D       126602 50      1     
rcv         53377.6        D       126652 50      1     
rcv         53389.127       D       126702 50      1     
rcv         53418.19       D       126752 50      1     
rcv         53440.652       D       126802 50      1     
rcv         53462.013       D       126852 50      1     
rcv         53467.507       D       126902 50      1     
rcv         53483.823       D       126952 50      1     
rcv         53500.539       D       127002 50      1     
rcv         53523.527       D       127052 50      1     
rcv         53544.672       D       127102 50      1     
rcv         53550.006       D       127152 50      1     
rcv         53567.018       D       127202 50      1     
rcv         53583.839       D       127252 50      1     
rcv         53599.793       D       127302 50      1     
rcv         53622.592       D       127352 50      1     
rcv         53633.052       D       127402 50      1     
rcv         53638.684       D       127452 50      1     
rcv         53672.645       D       127502 50      1     
rcv         53694.857       D       127552 50      1     
rcv         53723.158       D       127602 50      1     
rcv         53746.209       D       127652 50      1     
rcv         53761.916       D       127702 50      1     
rcv         53789.769       D       127752 50      1     
rcv         53823.003       D       127802 50      1     
rcv         53850.835       D       127852 50      1     
rcv         53856.203       D       127902 50      1     
rcv         53872.306       D       127952 50      1     
rcv         53894.718       D       128002 50      1     
rcv         53927.621       D       128052 50      1     
rcv         53939.907       D       128102 50      1     
rcv         53974.51       D       128152 50      1     
rcv         54015.165       D       128202 50      1     
rcv         54037.262       D       128252 50      1     
rcv         54060.03       D       128302 50      1     
rcv         54094.02       D       128352 50      1     
rcv         54127.636       D       128402 50      1     
rcv         54149.927       D       128452 50      1     
rcv         54184.252       D       128502 50      1     
rcv         54205.455       D       128552 50      1     
rcv         54238.736       D       128602 50      1     
rcv         54244.197       D       128652 50      1     
rcv         54271.543       D       128702 50      1     
rcv         54283.072       D       128752 50      1     
rcv         54316.787       D       128802 50      1     
rcv         54390.107       D       128852 50      1     
rcv         54401.401       D       128902 50      1     
rcv         54423.7        D       128952 50      1     
rcv         54452.549       D       129002 50      1     
rcv         54470.977       D       129052 50      1     
rcv         54502.862       D       129102 50      1     
rcv         54519.342       D       129152 50      1     
rcv         54542.031       D       129202 50      1     
rcv         54570.091       D       129252 50      1     
rcv         54613.732       D       129302 50      1     
rcv         54624.16       D       129352 50      1     
rcv         54636.238       D       129402 50      1     
rcv         54660.044       D       129452 50      1     
rcv         54677.614       D       129502 50      1     
rcv         54712.095       D       129552 50      1     
rcv         54730.108       D       129602 50      1     
rcv         54741.645       D       129652 50      1     
rcv         54757.915       D       129702 50      1     
rcv         54758.561       D       129752 50      1     
rcv         54758.875       D       129802 50      1     
rcv         54759.003       D       129852 50      1     
rcv         54759.121       D       129902 50      1     
rcv         54781.976       D       129952 50      1     
rcv         54815.218       D       130002 50      1     
rcv         54838.197       D       130052 50      1     
rcv         54859.196       D       130102 50      1     
rcv         54875.642       D       130152 50      1     
rcv         54881.729       D       130202 50      1     
rcv         54892.554       D       130252 50      1     
rcv         54914.123       D       130302 50      1     
rcv         54946.185       D       130352 50      1     
rcv         54979.175       D       130402 50      1     
rcv         54995.542       D       130452 50      1     
rcv         55034.968       D       130502 50      1     
rcv         55056.756       D       130552 50      1     
rcv         55068.194       D       130602 50      1     
rcv         55102.041       D       130652 50      1     
rcv         55131.059       D       130702 50      1     
rcv         55153.279       D       130752 50      1     
rcv         55188.158       D       130802 50      1     
rcv         55199.766       D       130852 50      1     
rcv         55215.41       D       130902 50      1     
rcv         55221.336       D       130952 50      1     
rcv         55232.461       D       131002 50      1     
rcv         55266.782       D       131052 50      1     
rcv         55301.431       D       131102 50      1     
rcv         55336.778       D       131152 50      1     
rcv         55371.25       D       131202 50      1     
rcv         55392.525       D       131252 50      1     
rcv         55414.823       D       131302 50      1     
rcv         55448.745       D       131352 50      1     
rcv         55466.103       D       131402 50      1     
rcv         55472.328       D       131452 50      1     
rcv         55490.237       D       131502 50      1     
rcv         55524.264       D       131552 50      1     
rcv         55536.04       D       131602 50      1     
rcv         55563.545       D       131652 50      1     
rcv         55576.22       D       131702 50      1     
rcv         55587.642       D       131752 50      1     
rcv         55599.686       D       131802 50      1     
rcv         55599.867       D       131852 50      1     
rcv         55638.583       D       131902 50      1     
rcv         55678.12       D       131952 50      1     
rcv         55710.797       D       132002 50      1     
rcv         55728.355       D       132052 50      1     
rcv         55756.072       D       132102 50      1     
rcv         55785.266       D       132152 50      1     
rcv         55806.775       D       132202 50      1     
rcv         55829.641       D       132252 50      1     
rcv         55857.064       D       132302 50      1     
rcv         55879.008       D       132352 50      1     
rcv         55913.667       D       132402 50      1     
rcv         55931.405       D       132452 50      1     
rcv         55953.925       D       132502 50      1     
rcv         55977.244       D       132552 50      1     
rcv         55998.918       D       132602 50      1     
rcv         56021.467       D       132652 50      1     
rcv         56039.082       D       132702 50      1     
rcv         56061.609       D       132752 50      1     
rcv         56084.163       D       132802 50      1     
rcv         56106.755       D       132852 50      1     
rcv         56133.111       D       132902 50      1     
rcv         56162.459       D       132952 50      1     
rcv         56186.12       D       133002 50      1     
rcv         56217.693       D       133052 50      1     
rcv         56244.072       D       133102 50      1     
rcv         56283.805       D       133152 50      1     
rcv         56306.678       D       133202 50      1     
rcv         56324.736       D       133252 50      1     
rcv         56354.271       D       133302 50      1     
rcv         56365.922       D       133352 50      1     
rcv         56377.864       D       133402 50      1     
rcv         56383.148       D       133452 50      1     
rcv         56405.595       D       133502 50      1     
rcv         56423.585       D       133552 50      1     
rcv         56451.657       D       133602 50      1     
rcv         56457.202       D       133652 50      1     
rcv         56463.565       D       133702 50      1     
rcv         56484.794       D       133752 50      1     
rcv         56518.321       D       133802 50      1     
rcv         56551.735       D       133852 50      1     
rcv         56580.586       D       133902 50      1     
rcv         56603.599       D       133952 50      1     
rcv         56627.569       D       134002 50      1     
rcv         56649.104       D       134052 50      1     
rcv         56654.843       D       134102 50      1     
rcv         56694.848       D       134152 50      1     
rcv         56717.293       D       134202 50      1     
rcv         56733.917       D       134252 50      1     
rcv         56739.341       D       134302 50      1     
rcv         56739.611       D       134352 50      1     
rcv         56739.856       D       134402 50      1     
rcv         56768.492       D       134452 50      1     
rcv         56808.015       D       134502 50      1     
rcv         56830.739       D       134552 50      1     
rcv         56841.295       D       134602 50      1     
rcv         56841.643       D       134652 50      1     
rcv         56847.143       D       134702 50      1     
rcv         56880.209       D       134752 50      1     
rcv         56896.789       D       134802 50      1     
rcv         56929.926       D       134852 50      1     
rcv         56952.732       D       134902 50      1     
rcv         56964.616       D       134952 50      1     
rcv         56976.072       D       135002 50      1     
rcv         56998.232       D       135052 50      1     
rcv         57037.924       D       135102 50      1     
rcv         57060.074       D       135152 50      1     
rcv         57077.437       D       135202 50      1     
rcv         57110.098       D       135252 50      1     
rcv         57127.673       D       135302 50      1     
rcv         57150.879       D       135352 50      1     
rcv         57156.513       D       135402 50      1     
rcv         57179.823       D       135452 50      1     
rcv         57202.328       D       135502 50      1     
rcv         57223.462       D       135552 50      1     
rcv         57228.836       D       135602 50      1     
rcv         57246.25       D       135652 50      1     
rcv         57263.206       D       135702 50      1     
rcv         57295.912       D       135752 50      1     
rcv         57307.175       D       135802 50      1     
rcv         57312.555       D       135852 50      1     
rcv         57312.803       D       135902 50      1     
rcv         57324.947       D       135952 50      1     
rcv         57346.637       D       136002 50      1     
rcv         57362.504       D       136052 50      1     
rcv         57384.233       D       136102 50      1     
rcv         57404.855       D       136152 50      1     
rcv         57444.15       D       136202 50      1     
rcv         57455.738       D       136252 50      1     
rcv         57472.44       D       136302 50      1     
rcv         57494.115       D       136352 50      1     
rcv         57526.876       D       136402 50      1     
rcv         57568.48       D       136452 50      1     
rcv         57591.375       D       136502 50      1     
rcv         57614.997       D       136552 50      1     
rcv         57648.776       D       136602 50      1     
rcv         57671.408       D       136652 50      1     
rcv         57704.059       D       136702 50      1     
rcv         57709.377       D       136752 50      1     
rcv         57733.57       D       136802 50      1     
rcv         57760.643       D       136852 50      1     
rcv         57794.018       D       136902 50      1     
rcv         57828.773       D       136952 50      1     
rcv         57845.264       D       137002 50      1     
rcv         57856.893       D       137052 50      1     
rcv         57891.127       D       137102 50      1     
rcv         57924.85       D       137152 50      1     
rcv         57942.256       D       137202 50      1     
rcv         57977.725       D       137252 50      1     
rcv         58011.233       D       137302 50      1     
rcv         58042.341       D       137352 50      1     
rcv         58054.537       D       137402 50      1     
rcv         58090.255       D       137452 50      1     
rcv         58107.503       D       137502 50      1     
rcv         58107.736       D       137552 50      1     
rcv         58107.942       D       137602 50      1     
rcv         58114.099       D       137652 50      1     
rcv         58131.846       D       137702 50      1     
rcv         58155.54       D       137752 50      1     
rcv         58189.162       D       137802 50      1     
rcv         58212.098       D       137852 50      1     
rcv         58246.857       D       137902 50      1     
rcv         58282.384       D       137952 50      1     
rcv         58299.829       D       138002 50      1     
rcv         58328.785       D       138052 50      1     
rcv         58346.525       D       138102 50      1     
rcv         58381.423       D       138152 50      1     
rcv         58393.163       D       138202 50      1     
rcv         58410.012       D       138252 50      1     
rcv         58445.099       D       138302 50      1     
rcv         58451.548       D       138352 50      1     
rcv         58482.268       D       138402 50      1     
rcv         58515.3        D       138452 50      1     
rcv         58549.742       D       138502 50      1     
rcv         58571.514       D       138552 50      1     
rcv         58589.6        D       138602 50      1     
rcv         58623.92       D       138652 50      1     
rcv         58652.225       D       138702 50      1     
rcv         58673.37       D       138752 50      1     
rcv         58691.387       D       138802 50      1     
rcv         58713.657       D       138852 50      1     
rcv         58742.982       D       138902 50      1     
rcv         58753.906       D       138952 50      1     
rcv         58754.191       D       139002 50      1     
rcv         58759.816       D       139052 50      1     
rcv         58771.71       D       139102 50      1     
rcv         58783.977       D       139152 50      1     
rcv         58784.173       D       139202 50      1     
rcv         58807.433       D       139252 50      1     
rcv         58829.847       D       139302 50      1     
rcv         58863.642       D       139352 50      1     
rcv         58891.816       D       139402 50      1     
rcv         58921.564       D       139452 50      1     
rcv         58939.758       D       139502 50      1     
rcv         58969.01       D       139552 50      1     
rcv         58996.854       D       139602 50      1     
rcv         59003.299       D       139652 50      1     
rcv         59026.549       D       139702 50      1     
rcv         59032.461       D       139752 50      1     
rcv         59032.722       D       139802 50      1     
rcv         59055.926       D       139852 50      1     
rcv         59056.129       D       139902 50      1     
rcv         59089.881       D       139952 50      1     
rcv         59118.001       D       140002 50      1     
rcv         59141.458       D       140052 50      1     
rcv         59170.337       D       140102 50      1     
rcv         59188.495       D       140152 50      1     
rcv         59193.742       D       140202 50      1     
rcv         59205.988       D       140252 50      1     
rcv         59216.435       D       140302 50      1     
rcv         59252.251       D       140352 50      1     
rcv         59274.851       D       140402 50      1     
rcv         59280.208       D       140452 50      1     
rcv         59280.406       D       140502 50      1     
rcv         59308.619       D       140552 50      1     
rcv         59332.434       D       140602 50      1     
rcv         59338.289       D       140652 50      1     
rcv         59361.686       D       140702 50      1     
rcv         59379.823       D       140752 50      1     
rcv         59396.881       D       140802 50      1     
rcv         59424.14       D       140852 50      1     
rcv         59457.843       D       140902 50      1     
rcv         59488.065       D       140952 50      1     
rcv         59494.145       D       141002 50      1     
rcv         59494.318       D       141052 50      1     
rcv         59499.768       D       141102 50      1     
rcv         59505.365       D       141152 50      1     
rcv         59522.83       D       141202 50      1     
rcv         59546.522       D       141252 50      1     
rcv         59559.003       D       141302 50      1     
rcv         59593.555       D       141352 50      1     
rcv         59621.538       D       141402 50      1     
rcv         59643.949       D       141452 50      1     
rcv         59650.401       D       141502 50      1     
rcv         59656.508       D       141552 50      1     
rcv         59656.779       D       141602 50      1     
rcv         59679.689       D       141652 50      1     
rcv         59692.038       D       141702 50      1     
rcv         59703.505       D       141752 50      1     
rcv         59727.134       D       141802 50      1     
rcv         59755.052       D       141852 50      1     
rcv         59762.05       D       141902 50      1     
rcv         59762.62       D       141952 50      1     
rcv         59778.69       D       142002 50      1     
rcv         59813.162       D       142052 50      1     
rcv         59845.787       D       142102 50      1     
rcv         59879.135       D       142152 50      1     
rcv         59906.349       D       142202 50      1     
rcv         59912.525       D       142252 50      1     
rcv         59930.556       D       142302 50      1     
rcv         59958.082       D       142352 50      1     
rcv         59987.658       D       142402 50      1     
rcv         60010.306       D       142452 50      1     
rcv         60021.682       D       142502 50      1     
rcv         60034.079       D       142552 50      1     
rcv         60056.802       D       142602 50      1     
rcv         60079.328       D       142652 50      1     
rcv         60084.888       D       142702 50      1     
rcv         60090.279       D       142752 50      1     
rcv         60108.009       D       142802 50      1     
rcv         60125.484       D       142852 50      1     
rcv         60148.823       D       142902 50      1     
rcv         60170.394       D       142952 50      1     
rcv         60193.165       D       143002 50      1     
rcv         60210.488       D       143052 50      1     
rcv         60238.756       D       143102 50      1     
rcv         60261.284       D       143152 50      1     
rcv         60272.887       D       143202 50      1     
rcv         60295.19       D       143252 50      1     
rcv         60328.275       D       143302 50      1     
rcv         60360.392       D       143352 50      1     
rcv         60378.523       D       143402 50      1     
rcv         60401.539       D       143452 50      1     
rcv         60408.153       D       143502 50      1     
rcv         60426.096       D       143552 50      1     
rcv         60431.895       D       143602 50      1     
rcv         60437.356       D       143652 50      1     
rcv         60448.996       D       143702 50      1     
rcv         60481.879       D       143752 50      1     
rcv         60523.367       D       143802 50      1     
rcv         60563.694       D       143852 50      1     
rcv         60580.136       D       143902 50      1     
rcv         60603.591       D       143952 50      1     
rcv         60630.234       D       144002 50      1     
rcv         60647.178       D       144052 50      1     
rcv         60674.892       D       144102 50      1     
rcv         60703.79       D       144152 50      1     
rcv         60710.004       D       144202 50      1     
rcv         60737.592       D       144252 50      1     
rcv         60759.915       D       144302 50      1     
rcv         60782.91       D       144352 50      1     
rcv         60818.277       D       144402 50      1     
rcv         60851.705       D       144452 50      1     
rcv         60885.759       D       144502 50      1     
rcv         60907.707       D       144552 50      1     
rcv         60924.924       D       144602 50      1     
rcv         60941.607       D       144652 50      1     
rcv         60958.532       D       144702 50      1     
rcv         60980.601       D       144752 50      1     
rcv         61004.945       D       144802 50      1     
rcv         61005.174       D       144852 50      1     
rcv         61033.685       D       144902 50      1     
rcv         61057.42       D       144952 50      1     
rcv         61075.007       D       145002 50      1     
rcv         61096.826       D       145052 50      1     
rcv         61127.777       D       145102 50      1     
rcv         61151.594       D       145152 50      1     
rcv         61156.978       D       145202 50      1     
rcv         61169.197       D       145252 50      1     
rcv         61169.422       D       145302 50      1     
rcv         61186.942       D       145352 50      1     
rcv         61204.362       D       145402 50      1     
rcv         61216.762       D       145452 50      1     
rcv         61245.035       D       145502 50      1     
rcv         61279.104       D       145552 50      1     
rcv         61290.227       D       145602 50      1     
rcv         61324.099       D       145652 50      1     
rcv         61346.521       D       145702 50      1     
rcv         61364.712       D       145752 50      1     
rcv         61393.213       D       145802 50      1     
rcv         61427.567       D       145852 50      1     
rcv         61445.899       D       145902 50      1     
rcv         61451.469       D       145952 50      1     
rcv         61475.972       D       146002 50      1     
rcv         61482.12       D       146052 50      1     
rcv         61505.004       D       146102 50      1     
rcv         61526.782       D       146152 50      1     
rcv         61550.095       D       146202 50      1     
rcv         61601.556       D       146252 50      1     
rcv         61625.184       D       146302 50      1     
rcv         61630.387       D       146352 50      1     
rcv         61642.506       D       146402 50      1     
rcv         61654.383       D       146452 50      1     
rcv         61687.678       D       146502 50      1     
rcv         61721.587       D       146552 50      1     
rcv         61739.581       D       146602 50      1     
rcv         61766.829       D       146652 50      1     
rcv         61785.055       D       146702 50      1     
rcv         61807.106       D       146752 50      1     
rcv         61819.444       D       146802 50      1     
rcv         61847.935       D       146852 50      1     
rcv         61858.587       D       146902 50      1     
rcv         61894.045       D       146952 50      1     
rcv         61927.761       D       147002 50      1     
rcv         61939.189       D       147052 50      1     
rcv         61967.449       D       147102 50      1     
rcv         61978.246       D       147152 50      1     
rcv         61996.917       D       147202 50      1     
rcv         62018.467       D       147252 50      1     
rcv         62024.212       D       147302 50      1     
rcv         62030.482       D       147352 50      1     
rcv         62052.372       D       147402 50      1     
rcv         62087.668       D       147452 50      1     
rcv         62099.277       D       147502 50      1     
rcv         62121.663       D       147552 50      1     
rcv         62137.985       D       147602 50      1     
rcv         62138.206       D       147652 50      1     
rcv         62138.336       D       147702 50      1     
rcv         62149.096       D       147752 50      1     
rcv         62183.57       D       147802 50      1     
rcv         62210.107       D       147852 50      1     
rcv         62215.495       D       147902 50      1     
rcv         62250.262       D       147952 50      1     
rcv         62283.794       D       148002 50      1     
rcv         62331.919       D       148052 50      1     
rcv         62348.17       D       148102 50      1     
rcv         62353.408       D       148152 50      1     
rcv         62393.412       D       148202 50      1     
rcv         62399.984       D       148252 50      1     
rcv         62428.548       D       148302 50      1     
rcv         62445.414       D       148352 50      1     
rcv         62457.593       D       148402 50      1     
rcv         62462.942       D       148452 50      1     
rcv         62480.123       D       148502 50      1     
rcv         62486.716       D       148552 50      1     
rcv         62514.778       D       148602 50      1     
rcv         62538.789       D       148652 50      1     
rcv         62555.603       D       148702 50      1     
rcv         62578.274       D       148752 50      1     
rcv         62606.347       D       148802 50      1     
rcv         62640.354       D       148852 50      1     
rcv         62657.193       D       148902 50      1     
rcv         62668.971       D       148952 50      1     
rcv         62701.632       D       149002 50      1     
rcv         62713.582       D       149052 50      1     
rcv         62742.16       D       149102 50      1     
rcv         62759.22       D       149152 50      1     
rcv         62776.866       D       149202 50      1     
rcv         62799.066       D       149252 50      1     
rcv         62805.059       D       149302 50      1     
rcv         62816.545       D       149352 50      1     
rcv         62822.851       D       149402 50      1     
rcv         62823.053       D       149452 50      1     
rcv         62845.305       D       149502 50      1     
rcv         62845.517       D       149552 50      1     
rcv         62862.12       D       149602 50      1     
rcv         62873.752       D       149652 50      1     
rcv         62908.307       D       149702 50      1     
rcv         62931.511       D       149752 50      1     
rcv         62954.581       D       149802 50      1     
rcv         62961.06       D       149852 50      1     
rcv         62978.274       D       149902 50      1     
rcv         63002.259       D       149952 50      1     
rcv         63019.189       D       150002 50      1     
rcv         63031.634       D       150052 50      1     
rcv         63043.272       D       150102 50      1     
rcv         63066.681       D       150152 50      1     
rcv         63077.917       D       150202 50      1     
rcv         63090.389       D       150252 50      1     
rcv         63113.511       D       150302 50      1     
rcv         63125.501       D       150352 50      1     
rcv         63131.281       D       150402 50      1     
rcv         63166.047       D       150452 50      1     
rcv         63171.657       D       150502 50      1     
rcv         63182.894       D       150552 50      1     
rcv         63206.768       D       150602 50      1     
rcv         63212.457       D       150652 50      1     
rcv         63235.47       D       150702 50      1     
rcv         63253.389       D       150752 50      1     
rcv         63287.058       D       150802 50      1     
rcv         63309.039       D       150852 50      1     
rcv         63332.802       D       150902 50      1     
rcv         63365.441       D       150952 50      1     
rcv         63376.974       D       151002 50      1     
rcv         63388.891       D       151052 50      1     
rcv         63405.582       D       151102 50      1     
rcv         63410.872       D       151152 50      1     
rcv         63422.679       D       151202 50      1     
rcv         63422.941       D       151252 50      1     
rcv         63423.077       D       151302 50      1     
rcv         63441.004       D       151352 50      1     
rcv         63446.432       D       151402 50      1     
rcv         63463.293       D       151452 50      1     
rcv         63504.276       D       151502 50      1     
rcv         63538.466       D       151552 50      1     
rcv         63572.913       D       151602 50      1     
rcv         63603.818       D       151652 50      1     
rcv         63643.138       D       151702 50      1     
rcv         63661.223       D       151752 50      1     
rcv         63693.803       D       151802 50      1     
rcv         63728.034       D       151852 50      1     
rcv         63750.29       D       151902 50      1     
rcv         63778.965       D       151952 50      1     
rcv         63801.409       D       152002 50      1     
rcv         63817.483       D       152052 50      1     
rcv         63851.381       D       152102 50      1     
rcv         63874.047       D       152152 50      1     
rcv         63896.641       D       152202 50      1     
rcv         63908.021       D       152252 50      1     
rcv         63936.047       D       152302 50      1     
rcv         63942.227       D       152352 50      1     
rcv         63965.724       D       152402 50      1     
rcv         63971.334       D       152452 50      1     
rcv         63982.777       D       152502 50      1     
rcv         64016.933       D       152552 50      1     
rcv         64039.031       D       152602 50      1     
rcv         64067.516       D       152652 50      1     
rcv         64077.936       D       152702 50      1     
rcv         64112.766       D       152752 50      1     
rcv         64123.559       D       152802 50      1     
rcv         64146.31       D       152852 50      1     
rcv         64170.45       D       152902 50      1     
rcv         64186.11       D       152952 50      1     
rcv         64207.986       D       153002 50      1     
rcv         64237.389       D       153052 50      1     
rcv         64271.414       D       153102 50      1     
rcv         64282.983       D       153152 50      1     
rcv         64311.545       D       153202 50      1     
rcv         64333.432       D       153252 50      1     
rcv         64357.461       D       153302 50      1     
rcv         64391.647       D       153352 50      1     
rcv         64426.918       D       153402 50      1     
rcv         64449.73       D       153452 50      1     
rcv         64460.629       D       153502 50      1     
rcv         64473.043       D       153552 50      1     
rcv         64505.854       D       153602 50      1     
rcv         64529.25       D       153652 50      1     
rcv         64552.509       D       153702 50      1     
rcv         64563.952       D       153752 50      1     
rcv         64575.021       D       153802 50      1     
rcv         64591.515       D       153852 50      1     
rcv         64608.44       D       153902 50      1     
rcv         64640.13       D       153952 50      1     
rcv         64655.92       D       154002 50      1     
rcv         64680.038       D       154052 50      1     
rcv         64702.697       D       154102 50      1     
rcv         64723.443       D       154152 50      1     
rcv         64757.005       D       154202 50      1     
rcv         64781.116       D       154252 50      1     
rcv         64797.464       D       154302 50      1     
rcv         64809.489       D       154352 50      1     
rcv         64837.031       D       154402 50      1     
rcv         64848.996       D       154452 50      1     
rcv         64877.93       D       154502 50      1     
rcv         64901.722       D       154552 50      1     
rcv         64923.098       D       154602 50      1     
rcv         64939.485       D       154652 50      1     
rcv         64973.627       D       154702 50      1     
rcv         64979.976       D       154752 50      1     
rcv         64997.095       D       154802 50      1     
rcv         64997.327       D       154852 50      1     
rcv         65031.163       D       154902 50      1     
rcv         65065.587       D       154952 50      1     
rcv         65078.174       D       155002 50      1     
rcv         65089.594       D       155052 50      1     
rcv         65112.495       D       155102 50      1     
rcv         65134.262       D       155152 50      1     
rcv         65134.464       D       155202 50      1     
rcv         65139.995       D       155252 50      1     
